1,40,0.981386593384,0.0
1,41,0.938342936851,0.0
1,42,0.821504605805,0.0
1,43,0.999342486332,0.0
1,44,0.995067949697,0.0
1,45,0.875815877793,0.0
1,46,0.979051225605,0.0
1,47,0.986716400883,0.0
1,48,0.571087470343,0.00343893498369
1,49,0.983017448994,0.00460127011064
1,50,0.742658404456,0.0
1,51,0.987492618493,0.0
1,53,0.996047388688,0.0
1,54,0.996963609022,0.0
1,55,0.999279312673,0.0
1,56,0.88926255878,0.0
1,241,0.999155003708,0.0
1,242,0.587747475962,0.0
1,243,0.964823859211,0.0
1,244,0.98215379692,0.0
2,40,0.988833781285,0.00426567744343
2,41,0.963013523188,0.0
2,42,0.886226147809,0.0
2,43,0.999468434363,0.0
2,44,0.996898269331,0.0112814732239
2,45,0.923280234886,0.0
2,46,0.987417644187,0.0
2,47,0.991926028238,0.0
2,48,0.680352545121,0.00330938654959
2,49,0.989720317398,0.0
2,50,0.829471510639,0.0243091206997
2,51,0.992382427994,0.0
2,53,0.997441951859,0.0
2,54,0.997993615869,0.0
2,55,0.999427419137,0.0
2,56,0.932115756606,0.00100775327865
2,241,0.999347298817,0.0
2,242,0.695957638582,0.0
2,243,0.97899651159,0.0
2,244,0.989243560649,0.0
3,40,0.991894641294,0.0
3,41,0.97383470398,0.0
3,42,0.918011731718,0.0
3,43,0.999486096859,0.0
3,44,0.997574595827,0.0
3,45,0.94539649616,0.0
3,46,0.990933566761,0.0
3,47,0.994089649032,0.0
3,48,0.748490757234,0.000608494991561
3,49,0.992575625781,0.00400894306107
3,50,0.873023446118,0.0
3,51,0.994410075934,0.0
3,53,0.997994947866,0.0
3,54,0.998393730052,0.0
3,55,0.999454846709,0.0
3,56,0.951772764399,0.0
3,241,0.999393968643,0.0
3,242,0.76260845188,0.0
3,243,0.985050096544,0.0
3,244,0.992210339659,0.0
4,40,0.98325825163,0.0
4,41,0.944442003171,0.0
4,42,0.836619337586,0.0
4,43,0.999378855385,0.0
4,44,0.995525685317,0.0
4,45,0.887196238353,0.0
4,46,0.981162880813,0.0
4,47,0.988037451554,0.0
4,48,0.593566805843,0.000639817835245
4,49,0.984684002249,0.000956826815225
4,50,0.761818485115,0.0
4,51,0.9887332483,0.0
4,53,0.996405332147,0.0
4,54,0.997229116537,0.0
4,55,0.99932126397,0.0
4,56,0.899596101899,0.0
4,241,0.999208108975,0.0
4,242,0.610439185299,0.0
4,243,0.968374226286,0.0
4,244,0.983946422083,0.0
5,40,0.989062306276,0.0
5,41,0.963942227145,0.0
5,42,0.888870418079,0.000134799360329
5,43,0.999471533318,0.0
5,44,0.99692004355,0.0
5,45,0.925191214825,0.00118621389546
5,46,0.987723346342,0.0
5,47,0.992114969013,0.0
5,48,0.685824228863,0.00591401555992
5,49,0.989966300728,0.0
5,50,0.833682546628,0.0328210683569
5,51,0.992559604866,0.0
5,53,0.997512519743,0.00672588055596
5,54,0.998029705005,0.0
5,55,0.999431340758,0.0
5,56,0.933746137518,0.0
5,241,0.999352852481,0.0
5,242,0.701077440055,0.0
5,243,0.979526793168,0.000433628363303
5,244,0.989501900424,0.0
6,40,0.993482897657,0.0
6,41,0.979536555485,0.0
6,42,0.936004317099,0.00554847557372
6,43,0.999462776041,0.0
6,44,0.997921005036,0.0
6,45,0.957417135878,0.0
6,46,0.992738432766,0.0
6,47,0.995187650089,0.0
6,48,0.793688961011,0.00946116607017
6,49,0.994001626562,0.00210675537612
6,50,0.899787039187,0.00712175611487
6,51,0.995445401041,0.00140063743258
6,53,0.998255461029,0.0
6,54,0.998574629838,0.0
6,55,0.999440902937,0.00333380592145
6,56,0.962405276058,0.0
6,241,0.999387318027,0.0
6,242,0.805656619589,0.00298013741577
6,243,0.988193216744,0.0
6,244,0.993756277126,0.00385075964382
7,40,0.99474341377,0.0
7,41,0.984201766938,0.0
7,42,0.950925779392,0.0
7,43,0.999392575666,0.0
